"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,8,12,1132,850,162,1234,1014,140,"9E",3466,"N902XJ","JFK","DCA",41,213,8,50,2013-08-12 08:00:00
2013,8,12,1146,1153,-7,1404,1421,-17,"EV",4679,"N15985","EWR","JAX",116,820,11,53,2013-08-12 11:00:00
2013,8,12,1700,1705,-5,2000,2020,-20,"AA",1999,"N3CXAA","EWR","MIA",154,1085,17,5,2013-08-12 17:00:00
2013,8,12,2123,2130,-7,7,2359,8,"B6",1677,"N355JB","JFK","JAX",121,828,21,30,2013-08-12 21:00:00
2013,8,13,1030,1035,-5,1340,1350,-10,"AA",1879,"N3ELAA","LGA","MIA",164,1096,10,35,2013-08-13 10:00:00
2013,8,13,1546,1515,31,1822,1816,6,"DL",2181,"N937DL","LGA","MCO",129,950,15,15,2013-08-13 15:00:00
2013,8,14,1458,1459,-1,1744,1734,10,"DL",451,"N3752","LGA","ATL",115,762,14,59,2013-08-14 14:00:00
2013,8,14,1656,1623,33,2010,1945,25,"UA",1284,"N37281","EWR","SFO",335,2565,16,23,2013-08-14 16:00:00
2013,8,15,1702,1700,2,1923,1923,0,"9E",3448,"N604LR","JFK","CVG",91,589,17,0,2013-08-15 17:00:00
2013,8,15,1815,1711,64,2122,2039,43,"B6",167,"N524JB","JFK","OAK",335,2576,17,11,2013-08-15 17:00:00
2013,8,15,2244,2245,-1,130,135,-5,"B6",623,"N630JB","JFK","LAX",313,2475,22,45,2013-08-15 22:00:00
2013,8,16,1032,1035,-3,1313,1350,-37,"AA",1879,"N3AUAA","LGA","MIA",148,1096,10,35,2013-08-16 10:00:00
2013,8,16,1649,1655,-6,1917,1950,-33,"AA",1507,"N487AA","EWR","DFW",187,1372,16,55,2013-08-16 16:00:00
2013,8,17,830,825,5,1105,1105,0,"AA",719,"N3CHAA","LGA","DFW",185,1389,8,25,2013-08-17 08:00:00
2013,8,17,854,853,1,1042,1111,-29,"UA",1682,"N76065","EWR","DEN",205,1605,8,53,2013-08-17 08:00:00
2013,8,18,556,600,-4,832,838,-6,"UA",1592,"N75425","EWR","MCO",136,937,6,0,2013-08-18 06:00:00
2013,8,18,817,820,-3,1026,1042,-16,"9E",4105,"N8696C","JFK","CHS",94,636,8,20,2013-08-18 08:00:00
2013,8,18,1116,1125,-9,1209,1231,-22,"B6",2380,"N353JB","EWR","BOS",36,200,11,25,2013-08-18 11:00:00
2013,8,18,1305,1300,5,1441,1425,16,"WN",752,"N733SA","EWR","BNA",115,748,13,0,2013-08-18 13:00:00
2013,8,18,1331,1335,-4,1505,1455,10,"MQ",3678,"N539MQ","EWR","ORD",110,719,13,35,2013-08-18 13:00:00
2013,8,19,1622,1623,-1,1854,1945,-51,"UA",1284,"N37287","EWR","SFO",317,2565,16,23,2013-08-19 16:00:00
2013,8,19,1855,1900,-5,2001,2030,-29,"US",2193,"N765US","LGA","DCA",38,214,19,0,2013-08-19 19:00:00
2013,8,19,1915,1900,15,2211,2240,-29,"DL",1465,"N722TW","JFK","SFO",334,2586,19,0,2013-08-19 19:00:00
2013,8,19,2057,2100,-3,2400,12,-12,"DL",2065,"N3747D","JFK","FLL",143,1069,21,0,2013-08-19 21:00:00
2013,8,20,623,630,-7,811,838,-27,"US",2085,"N540UW","LGA","CLT",85,544,6,30,2013-08-20 06:00:00
2013,8,20,1251,1229,22,1437,1438,-1,"UA",786,"N837UA","EWR","PHX",267,2133,12,29,2013-08-20 12:00:00
2013,8,20,1639,1643,-4,1841,1907,-26,"EV",4903,"N614QX","LGA","CLT",80,544,16,43,2013-08-20 16:00:00
2013,8,20,1909,1915,-6,2214,2205,9,"AA",791,"N3GYAA","LGA","DFW",187,1389,19,15,2013-08-20 19:00:00
2013,8,21,918,836,42,1644,1141,NA,"UA",212,"N569UA","EWR","SFO",NA,2565,8,36,2013-08-21 08:00:00
2013,8,21,1533,1539,-6,1703,1658,5,"US",1714,"N953UW","LGA","PHL",43,96,15,39,2013-08-21 15:00:00
2013,8,21,1656,1659,-3,1952,1928,24,"UA",485,"N443UA","EWR","DEN",213,1605,16,59,2013-08-21 16:00:00
2013,8,21,1937,1940,-3,2210,2221,-11,"EV",4204,"N12142","EWR","OKC",171,1325,19,40,2013-08-21 19:00:00
2013,8,22,625,630,-5,757,814,-17,"EV",4334,"N16981","EWR","CMH",73,463,6,30,2013-08-22 06:00:00
2013,8,22,850,853,-3,1233,1212,21,"B6",15,"N805JB","JFK","SFO",329,2586,8,53,2013-08-22 08:00:00
2013,8,22,1358,1359,-1,1703,1724,-21,"DL",1565,"N722TW","JFK","SFO",335,2586,13,59,2013-08-22 13:00:00
2013,8,22,1956,1800,116,2128,1950,98,"MQ",3526,"N504MQ","LGA","CMH",70,479,18,0,2013-08-22 18:00:00
2013,8,22,2222,2130,52,2320,2245,35,"MQ",3660,"N506MQ","LGA","BNA",100,764,21,30,2013-08-22 21:00:00
2013,8,23,819,825,-6,1049,1115,-26,"UA",538,"N434UA","EWR","MCO",127,937,8,25,2013-08-23 08:00:00
2013,8,23,856,900,-4,1126,1153,-27,"DL",120,"N709TW","JFK","LAX",309,2475,9,0,2013-08-23 09:00:00
2013,8,23,1334,1338,-4,1606,1634,-28,"B6",213,"N661JB","JFK","LGB",309,2465,13,38,2013-08-23 13:00:00
2013,8,23,2010,2010,0,2220,2220,0,"EV",4543,"N12157","EWR","DSM",142,1017,20,10,2013-08-23 20:00:00
2013,8,24,749,749,0,1027,1040,-13,"B6",1717,"N629JB","LGA","TPA",132,1010,7,49,2013-08-24 07:00:00
2013,8,24,1501,1505,-4,1755,1835,-40,"AA",1769,"N356AA","JFK","MIA",142,1089,15,5,2013-08-24 15:00:00
2013,8,24,2107,2059,8,2219,2238,-19,"UA",1290,"N13750","EWR","CLE",57,404,20,59,2013-08-24 20:00:00
2013,8,26,1420,1420,0,1536,1553,-17,"FL",721,"N972AT","LGA","CAK",57,397,14,20,2013-08-26 14:00:00
2013,8,26,1433,1440,-7,1628,1647,-19,"B6",575,"N178JB","JFK","MSY",146,1182,14,40,2013-08-26 14:00:00
2013,8,26,1654,1535,79,1926,1850,36,"B6",1729,"N827JB","JFK","RSW",135,1074,15,35,2013-08-26 15:00:00
2013,8,26,1856,1859,-3,2100,2147,-47,"B6",711,"N665JB","JFK","LAS",278,2248,18,59,2013-08-26 18:00:00
2013,8,26,2122,2124,-2,1,30,-29,"UA",1680,"N76254","EWR","MIA",138,1085,21,24,2013-08-26 21:00:00
2013,8,27,557,608,-11,700,719,-19,"B6",2180,"N306JB","EWR","BOS",37,200,6,8,2013-08-27 06:00:00
2013,8,27,641,645,-4,815,908,-53,"US",623,"N549UW","JFK","PHX",254,2153,6,45,2013-08-27 06:00:00
2013,8,27,856,859,-3,1118,1137,-19,"DL",1747,"N950DL","LGA","ATL",96,762,8,59,2013-08-27 08:00:00
2013,8,27,1214,1220,-6,1350,1355,-5,"MQ",3361,"N810MQ","JFK","RDU",65,427,12,20,2013-08-27 12:00:00
2013,8,27,1721,1729,-8,1846,1905,-19,"B6",86,"N216JB","JFK","ROC",51,264,17,29,2013-08-27 17:00:00
2013,8,28,554,600,-6,647,656,-9,"US",1909,"N961UW","LGA","PHL",35,96,6,0,2013-08-28 06:00:00
2013,8,28,625,630,-5,736,747,-11,"B6",2802,"N355JB","JFK","BUF",57,301,6,30,2013-08-28 06:00:00
2013,8,28,1736,1635,61,1912,1800,72,"WN",4209,"N298WN","LGA","MDW",110,725,16,35,2013-08-28 16:00:00
2013,8,29,1125,1130,-5,1325,1330,-5,"US",2077,"N560UW","LGA","CLT",81,544,11,30,2013-08-29 11:00:00
2013,8,29,1723,1708,15,1916,1930,-14,"UA",509,"N553UA","LGA","DEN",202,1620,17,8,2013-08-29 17:00:00
2013,8,30,737,741,-4,847,910,-23,"UA",1030,"N32404","EWR","ORD",108,719,7,41,2013-08-30 07:00:00
2013,8,30,754,750,4,NA,1040,NA,"MQ",3052,"N512MQ","JFK","TPA",NA,1005,7,50,2013-08-30 07:00:00
2013,8,30,905,639,146,1052,850,122,"EV",4471,"N14180","EWR","CLT",73,529,6,39,2013-08-30 06:00:00
2013,8,30,1459,1505,-6,1647,1701,-14,"EV",4326,"N17159","EWR","CLT",75,529,15,5,2013-08-30 15:00:00
2013,8,30,1606,1615,-9,1821,1845,-24,"MQ",3357,"N531MQ","LGA","ATL",111,762,16,15,2013-08-30 16:00:00
2013,8,30,1729,1725,4,1914,1921,-7,"EV",3850,"N15973","EWR","DAY",83,533,17,25,2013-08-30 17:00:00
2013,8,30,1921,1925,-4,2030,2048,-18,"EV",4131,"N17115","EWR","RIC",46,277,19,25,2013-08-30 19:00:00
2013,8,30,1923,1930,-7,2214,2224,-10,"DL",1485,"N3766","LGA","MCO",119,950,19,30,2013-08-30 19:00:00
2013,8,30,2058,2100,-2,2325,22,-57,"DL",2363,"N189DN","JFK","LAX",305,2475,21,0,2013-08-30 21:00:00
2013,8,31,619,629,-10,852,929,-37,"AA",1921,"N3EKAA","EWR","MIA",137,1085,6,29,2013-08-31 06:00:00
2013,8,31,742,650,52,1004,940,24,"WN",223,"N290WN","LGA","HOU",187,1428,6,50,2013-08-31 06:00:00
2013,9,1,714,720,-6,955,1025,-30,"AS",15,"N309AS","EWR","SEA",325,2402,7,20,2013-09-01 07:00:00
2013,9,1,2056,2035,21,2142,2201,-19,"9E",3748,"N8794B","JFK","PHL",28,94,20,35,2013-09-01 20:00:00
2013,9,2,1022,1025,-3,1256,1308,-12,"B6",925,"N653JB","JFK","TPA",136,1005,10,25,2013-09-02 10:00:00
2013,9,2,1053,1100,-7,1149,1215,-26,"US",2177,"N767UW","LGA","DCA",40,214,11,0,2013-09-02 11:00:00
2013,9,2,1130,1135,-5,1452,1451,1,"DL",954,"N936DL","LGA","FLL",172,1076,11,35,2013-09-02 11:00:00
2013,9,2,1810,1428,222,1958,1548,250,"EV",5712,"N829AS","JFK","IAD",51,228,14,28,2013-09-02 14:00:00
2013,9,2,2237,1625,372,8,1834,334,"EV",5017,"N138EV","LGA","DTW",73,502,16,25,2013-09-02 16:00:00
2013,9,2,NA,1355,NA,NA,1535,NA,"MQ",3493,"N542MQ","LGA","CLE",NA,419,13,55,2013-09-02 13:00:00
2013,9,3,730,735,-5,1041,1031,10,"DL",183,"N710TW","JFK","SEA",321,2422,7,35,2013-09-03 07:00:00
2013,9,3,1028,809,139,1219,1018,121,"EV",4407,"N12142","EWR","OMA",154,1134,8,9,2013-09-03 08:00:00
2013,9,3,1623,1627,-4,1800,1754,6,"EV",6101,"N12967","LGA","IAD",55,229,16,27,2013-09-03 16:00:00
2013,9,3,1722,1725,-3,2003,2015,-12,"UA",498,"N444UA","EWR","IAH",179,1400,17,25,2013-09-03 17:00:00
2013,9,4,953,955,-2,1252,1310,-18,"UA",642,"N510UA","JFK","SFO",324,2586,9,55,2013-09-04 09:00:00
2013,9,4,1723,1725,-2,1945,2016,-31,"UA",208,"N593UA","EWR","SAN",299,2425,17,25,2013-09-04 17:00:00
2013,9,5,1739,1735,4,1938,1944,-6,"EV",6065,"N16961","EWR","IND",96,645,17,35,2013-09-05 17:00:00
2013,9,5,2019,2022,-3,2213,2246,-33,"B6",135,"N656JB","JFK","PHX",272,2153,20,22,2013-09-05 20:00:00
2013,9,6,1146,1150,-4,1330,1415,-45,"WN",1090,"N782SA","LGA","DEN",202,1620,11,50,2013-09-06 11:00:00
2013,9,7,551,600,-9,826,851,-25,"UA",316,"N456UA","EWR","TPA",130,997,6,0,2013-09-07 06:00:00
2013,9,8,1514,1515,-1,1627,1646,-19,"EV",4538,"N15986","EWR","BNA",105,748,15,15,2013-09-08 15:00:00
2013,9,9,604,605,-1,741,734,7,"UA",1622,"N77431","EWR","ORD",114,719,6,5,2013-09-09 06:00:00
2013,9,9,819,822,-3,1221,1215,6,"B6",403,"N712JB","JFK","SJU",213,1598,8,22,2013-09-09 08:00:00
2013,9,9,828,835,-7,1114,1141,-27,"UA",446,"N419UA","EWR","MIA",136,1085,8,35,2013-09-09 08:00:00
2013,9,9,1748,1755,-7,1927,1930,-3,"MQ",3301,"N527MQ","LGA","RDU",64,431,17,55,2013-09-09 17:00:00
2013,9,9,1828,1830,-2,1941,1950,-9,"MQ",3486,"N519MQ","LGA","BNA",98,764,18,30,2013-09-09 18:00:00
2013,9,9,1956,2000,-4,2138,2211,-33,"EV",4361,"N13964","EWR","TYS",84,631,20,0,2013-09-09 20:00:00
2013,9,10,1609,1615,-6,1842,1845,-3,"MQ",3357,"N522MQ","LGA","ATL",103,762,16,15,2013-09-10 16:00:00
2013,9,10,1650,1614,36,1756,1734,22,"UA",568,"N446UA","EWR","BOS",48,200,16,14,2013-09-10 16:00:00
2013,9,10,2020,2030,-10,2134,2203,-29,"FL",357,"N932AT","LGA","CAK",57,397,20,30,2013-09-10 20:00:00
2013,9,11,739,749,-10,1015,1043,-28,"B6",1717,"N625JB","LGA","TPA",134,1010,7,49,2013-09-11 07:00:00
2013,9,11,822,830,-8,940,1005,-25,"9E",3579,"N8516C","LGA","IAD",41,229,8,30,2013-09-11 08:00:00
2013,9,11,1242,1240,2,1506,1545,-39,"WN",42,"N218WN","LGA","HOU",182,1428,12,40,2013-09-11 12:00:00
2013,9,11,1340,1345,-5,1640,1700,-20,"AA",1073,"N3EKAA","LGA","MIA",155,1096,13,45,2013-09-11 13:00:00
2013,9,11,1435,1440,-5,1723,1742,-19,"DL",1902,"N341NB","LGA","PBI",147,1035,14,40,2013-09-11 14:00:00
2013,9,12,105,2100,245,416,2344,272,"B6",499,"N529JB","LGA","MCO",132,950,21,0,2013-09-12 21:00:00
2013,9,12,627,630,-3,812,813,-1,"EV",4334,"N14993","EWR","CMH",73,463,6,30,2013-09-12 06:00:00
2013,9,12,658,659,-1,854,859,-5,"MQ",3676,"N519MQ","LGA","CLT",79,544,6,59,2013-09-12 06:00:00
2013,9,12,748,750,-2,1025,1040,-15,"MQ",3052,"N521MQ","JFK","TPA",132,1005,7,50,2013-09-12 07:00:00
2013,9,12,1154,1200,-6,1444,1455,-11,"AA",3,"N320AA","JFK","LAX",320,2475,12,0,2013-09-12 12:00:00
2013,9,12,1612,1545,27,1821,1733,48,"9E",3459,"N923XJ","JFK","BNA",139,765,15,45,2013-09-12 15:00:00
2013,9,12,2342,2245,57,106,2353,73,"B6",234,"N292JB","JFK","BTV",48,266,22,45,2013-09-12 22:00:00
2013,9,13,1022,1029,-7,1147,1149,-2,"EV",4510,"N21129","EWR","MKE",105,725,10,29,2013-09-13 10:00:00
2013,9,13,1347,1310,37,1634,1535,59,"FL",348,"N966AT","LGA","ATL",109,762,13,10,2013-09-13 13:00:00
2013,9,13,2131,1935,116,22,2229,113,"B6",225,"N563JB","JFK","TPA",135,1005,19,35,2013-09-13 19:00:00
2013,9,14,1308,1312,-4,1601,1624,-23,"B6",1639,"N632JB","LGA","RSW",146,1080,13,12,2013-09-14 13:00:00
2013,9,14,1515,1520,-5,1757,1818,-21,"UA",1600,"N14115","EWR","LAX",310,2454,15,20,2013-09-14 15:00:00
2013,9,14,1937,1941,-4,2219,2255,-36,"UA",1224,"N24202","EWR","LAX",317,2454,19,41,2013-09-14 19:00:00
2013,9,15,1509,1510,-1,1723,1735,-12,"MQ",3202,"N676MQ","JFK","IND",103,665,15,10,2013-09-15 15:00:00
2013,9,15,1520,1450,30,1750,1755,-5,"UA",395,"N471UA","EWR","FLL",138,1065,14,50,2013-09-15 14:00:00
2013,9,15,1603,1600,3,1841,1852,-11,"DL",2459,"N3742C","JFK","MCO",120,944,16,0,2013-09-15 16:00:00
2013,9,15,1735,1735,0,2023,2055,-32,"AA",2351,"N348AA","JFK","MIA",142,1089,17,35,2013-09-15 17:00:00
2013,9,16,1738,1710,28,2048,2033,15,"B6",167,"N505JB","JFK","OAK",344,2576,17,10,2013-09-16 17:00:00
2013,9,17,723,730,-7,1107,1124,-17,"B6",1289,"N531JB","EWR","SJU",198,1608,7,30,2013-09-17 07:00:00
2013,9,17,1256,1256,0,1507,1521,-14,"EV",4682,"N14179","EWR","MSY",159,1167,12,56,2013-09-17 12:00:00
2013,9,17,1602,1559,3,1722,1719,3,"MQ",3748,"N502MQ","EWR","ORD",105,719,15,59,2013-09-17 15:00:00
2013,9,17,1954,1845,69,2104,2030,34,"9E",3320,"N912XJ","JFK","BUF",52,301,18,45,2013-09-17 18:00:00
2013,9,18,649,700,-11,753,833,-40,"UA",331,"N425UA","LGA","ORD",104,733,7,0,2013-09-18 07:00:00
2013,9,18,717,700,17,1007,1010,-3,"DL",763,"N191DN","JFK","LAX",313,2475,7,0,2013-09-18 07:00:00
2013,9,18,824,830,-6,1026,1047,-21,"EV",4134,"N14158","EWR","MCI",148,1092,8,30,2013-09-18 08:00:00
2013,9,18,935,935,0,1216,1230,-14,"B6",223,"N652JB","JFK","LAX",315,2475,9,35,2013-09-18 09:00:00
2013,9,18,1705,1708,-3,1906,1930,-24,"UA",509,"N526UA","LGA","DEN",221,1620,17,8,2013-09-18 17:00:00
2013,9,18,1831,1830,1,2122,2137,-15,"DL",2391,"N958DL","JFK","TPA",134,1005,18,30,2013-09-18 18:00:00
2013,9,18,1848,1850,-2,2140,2220,-40,"VX",29,"N632VA","JFK","SFO",328,2586,18,50,2013-09-18 18:00:00
2013,9,19,2148,2155,-7,2256,2307,-11,"UA",523,"N821UA","EWR","BOS",48,200,21,55,2013-09-19 21:00:00
2013,9,21,854,900,-6,1000,1025,-25,"US",2173,"N952UW","LGA","DCA",43,214,9,0,2013-09-21 09:00:00
2013,9,21,1557,1530,27,1752,1748,4,"UA",1107,"N78438","EWR","DEN",208,1605,15,30,2013-09-21 15:00:00
2013,9,22,1447,1445,2,1743,1739,4,"UA",1692,"N13716","EWR","SAN",336,2425,14,45,2013-09-22 14:00:00
2013,9,22,1637,1645,-8,1836,1820,16,"MQ",3216,"N690MQ","JFK","ORF",51,290,16,45,2013-09-22 16:00:00
2013,9,23,1031,1030,1,1342,1335,7,"AA",179,"N634AA","JFK","SFO",344,2586,10,30,2013-09-23 10:00:00
2013,9,24,712,720,-8,958,1025,-27,"AS",15,"N566AS","EWR","SEA",317,2402,7,20,2013-09-24 07:00:00
2013,9,24,1925,1930,-5,2218,2238,-20,"DL",2370,"N340NB","LGA","PBI",136,1035,19,30,2013-09-24 19:00:00
2013,9,25,1425,1429,-4,1719,1730,-11,"UA",1207,"N37290","EWR","SAN",335,2425,14,29,2013-09-25 14:00:00
2013,9,26,1543,1545,-2,1713,1705,8,"AA",256,"N3GFAA","JFK","BOS",35,187,15,45,2013-09-26 15:00:00
2013,9,27,902,910,-8,1043,1113,-30,"EV",5222,"N153PQ","EWR","DTW",69,488,9,10,2013-09-27 09:00:00
2013,9,27,1251,1257,-6,1533,1602,-29,"UA",1158,"N79402","EWR","MIA",144,1085,12,57,2013-09-27 12:00:00
2013,9,28,1111,1105,6,1210,1215,-5,"MQ",3230,"N507MQ","JFK","DCA",36,213,11,5,2013-09-28 11:00:00
2013,9,28,1525,1530,-5,1715,1719,-4,"DL",804,"N702TW","JFK","PIT",57,340,15,30,2013-09-28 15:00:00
2013,9,28,1615,1620,-5,1858,1920,-22,"DL",1935,"N360NB","LGA","TPA",125,1010,16,20,2013-09-28 16:00:00
2013,9,29,949,959,-10,1127,1144,-17,"AA",1030,"N201AA","LGA","STL",125,888,9,59,2013-09-29 09:00:00
2013,9,29,1209,1200,9,1317,1317,0,"US",2179,"N951UW","LGA","DCA",41,214,12,0,2013-09-29 12:00:00
2013,9,29,1251,1259,-8,1543,1557,-14,"DL",1375,"N3756","JFK","SLC",270,1990,12,59,2013-09-29 12:00:00
